,meta_portfolio
2019-09-16,0.00012711840597690472
2019-09-17,-0.00010466565943517979
2019-09-18,-1.3892921531682325e-05
2019-09-19,-8.097861800767261e-07
2019-09-20,0.00019846936146548054
2019-09-23,3.929835420229051e-06
2019-09-24,0.0003412043171564362
2019-09-25,-0.00024967188179659205
2019-09-26,9.846960552439783e-05
2019-09-27,0.00021552785063449857
2019-09-30,-0.0002046327476522867
2019-10-01,0.0004969611910025213
2019-10-02,0.0007258056846347304
2019-10-03,-0.0003231857162659731
2019-10-04,0.011925551102333376
2019-10-07,-0.0037565250547948437
2019-10-08,-0.013052872011285075
2019-10-09,0.007637115658495219
2019-10-10,0.005381673650187453
2019-10-11,0.00917593550603893
2019-10-14,-0.0011635559193795492
2019-10-15,0.008351113864927392
2019-10-16,-0.0016772752060197113
2019-10-17,0.002317544240646049
2019-10-18,-0.0032876616154863154
2019-10-21,0.005764113298294644
2019-10-22,-0.002993502134140935
2019-10-23,0.0023882720032187676
2019-10-24,0.001610926789947883
2019-10-25,0.003416300758878406
2019-10-28,0.00468179007197164
2019-10-29,-0.0006982460174463854
2019-10-30,0.00272902240833319
2019-10-31,-0.0025356641915875167
2019-11-01,0.008105031131810998
2019-11-04,0.003107098646825938
2019-11-05,-0.0009945993130965087
2019-11-06,0.0005892753001142342
2019-11-07,0.0022900839968096787
2019-11-08,0.0021479702856788646
2019-11-11,-0.0016461751484750998
2019-11-12,0.001312471073747445
2019-11-13,0.0005968561054276207
2019-11-14,0.0007021360253264407
2019-11-15,0.006455201279466829
2019-11-18,0.0004220593930017205
2019-11-19,-0.0004970856200312659
2019-11-20,-0.0031507976267796814
2019-11-21,-0.0013276590238759877
2019-11-22,0.0018243999138125978
2019-11-25,0.006297336400738955
2019-11-26,0.001841708902880961
2019-11-27,0.0035016297164416964
2019-11-29,-0.003364728861965972
2019-12-02,-0.007239953583410086
2019-12-03,-0.00556822907725095
2019-12-04,0.005304394054740501
2019-12-05,0.0012584547363801103
2019-12-06,0.007663313791278295
2019-12-09,-0.0026530674451558517
2019-12-10,-0.0009201405260503943
2019-12-11,0.0024394483476421432
2019-12-12,0.007193151148491333
2019-12-13,6.088373153958365e-05
2019-12-16,0.005995772151467103
2019-12-17,0.0002812529636211353
2019-12-18,-0.0003626260764791364
2019-12-19,0.0037405850583474053
2019-12-20,0.004147827550022286
2019-12-23,0.0007265466818058424
2019-12-24,-0.00016394768849569056
2019-12-26,0.0043016567700489075
2019-12-27,2.8507378514926495e-05
2019-12-30,-0.004849123596179537
2019-12-31,0.002471209465110512
2020-01-02,0.0070283856871275205
2020-01-03,-0.00592202670501308
2020-01-06,0.0011947007206677884
2020-01-07,-0.0009478284184519408
2020-01-08,0.0016576122488876582
2020-01-09,0.0022502711366460663
2020-01-10,-0.0009653903348630581
2020-01-13,0.002358791344002058
2020-01-14,-0.0005120923975757937
2020-01-15,0.0006323492127256465
2020-01-16,0.002828891045283862
2020-01-17,0.0013058706692773796
2020-01-21,-0.0008966841894376054
2020-01-22,9.774212945338918e-05
2020-01-23,0.00038578593976602615
2020-01-24,-0.0030573269695450874
2020-01-27,-0.0053188534403382885
2020-01-28,0.0033993085735494226
2020-01-29,-0.0002931066866100372
2020-01-30,0.0010597864488586118
2020-01-31,-0.005986675343032409
2020-02-03,0.0024529232304081536
2020-02-04,0.005065163556526728
2020-02-05,0.003804040910140571
2020-02-06,0.0011244733871786227
2020-02-07,-0.0018261315673659376
2020-02-10,0.0024771947394434833
2020-02-11,0.0005709047526434783
2020-02-12,0.002185143948675751
2020-02-13,-0.000551284780012741
2020-02-14,0.0006233337535014944
2020-02-18,-0.0009872882598256595
2020-02-19,0.0015911158990011215
2020-02-20,-0.0012900999561330164
2020-02-21,-0.0035563711091855807
2020-02-24,-0.01133159594940495
2020-02-25,-0.010238243639194504
2020-02-26,-0.0012775965978845923
2020-02-27,-0.01493243407190089
2020-02-28,-0.0027855399275336927
2020-03-02,0.015566740837610536
2020-03-03,-0.009503815416830687
2020-03-04,0.014269500324930521
2020-03-05,-0.01146970080650766
2020-03-06,-0.0057662324088332585
2020-03-09,-0.025686802704411215
2020-03-10,0.016701832650547904
2020-03-11,-0.01652335273456848
2020-03-12,-0.03215941029254856
2020-03-13,0.03140153966556802
2020-03-16,-0.04052037493635159
2020-03-17,0.02027187744171922
2020-03-18,-0.0175249687763756
2020-03-19,0.001591799629643857
2020-03-20,-0.01466067754656434
2020-03-23,-0.009904815053543351
2020-03-24,0.0317249471763367
2020-03-25,0.0039002072286986418
2020-03-26,0.02110341823097885
2020-03-27,-0.011390335984388555
2020-03-30,0.011332401623719979
2020-03-31,-0.005414206482813451
2020-04-01,-0.014925397052676963
2020-04-02,0.007719037428926146
2020-04-03,-0.0051181505193168934
2020-04-06,-0.0006335227611353918
2020-04-07,1.4439803571049777e-05
2020-04-08,-0.00030676999203308906
2020-04-09,-0.0001304981089204863
2020-04-13,9.101965877081602e-05
2020-04-14,-0.0002753884252707176
2020-04-15,0.00019844337506436365
2020-04-16,-5.2394939257881744e-05
2020-04-17,-0.00024134841368178518
2020-04-20,0.0001610669491131536
2020-04-21,0.00027630907023534204
2020-04-22,-0.00020654857774786732
2020-04-23,4.858947582149465e-06
