fecha_rebalanceo,momentum_126d,olps_rmr,xgboost_trend,hmm_garch
2014-01-07,1.560511163710008,-2645799766740315.5,-8.803829744389536e+16,-9.222210037223474e+16
2014-02-06,1.4205516713124267,-2394118270043105.5,-8.843628137152565e+16,-9.222210037223474e+16
2014-03-10,1.4354466951941618,-2166377956166942.8,-8.879640710895811e+16,-9.222210037223474e+16
2014-04-08,1.312841963290494,-1960301421941815.2,-8.912227591361651e+16,-9.222210037223474e+16
2014-05-08,1.3746181279985998,-1773827902002318.0,-8.941714647358402e+16,-9.222210037223474e+16
2014-06-09,1.3749388904094546,-1605092661131901.5,-8.968396749448744e+16,-9.222210037223474e+16
2014-07-09,1.4972937012298668,-1452408346909151.0,-8.992540718655592e+16,-9.222210037223474e+16
2014-08-07,1.4157606051465126,-1314248116182421.8,-9.014387994672502e+16,-9.222210037223474e+16
2014-09-08,1.3776438414406502,-1189230366637469.2,-9.034157050260749e+16,-9.222210037223474e+16
2014-10-07,1.1611052436312856,-1076104920773674.5,-9.05204557597703e+16,-9.222210037223474e+16
2014-11-05,1.2146338130041723,-973740524128569.5,-9.068232457079115e+16,-9.222210037223474e+16
2014-12-05,1.1998421173596083,-881113532732865.8,-9.082879562378472e+16,-9.222210037223474e+16
2015-01-07,1.20078636868843,-797297676670503.2,-9.096133362928429e+16,-9.222210037223474e+16
2015-02-06,1.1219988093276039,-721454797379300.6,-9.108126396734731e+16,-9.222210037223474e+16
2015-03-10,0.9710177250814717,-652826466065191.6,-9.118978594135624e+16,-9.222210037223474e+16
2015-04-09,0.9617693430342406,-590726399414180.0,-9.128798477105251e+16,-9.222210037223474e+16
2015-05-08,0.9575845452001815,-534533596759122.06,-9.13768424447341e+16,-9.222210037223474e+16
2015-06-09,0.9164748343549342,-483686130072997.8,-9.145724753913856e+16,-9.222210037223474e+16
2015-07-09,0.7476183328619173,-437675524688598.3,-9.153000410521048e+16,-9.222210037223474e+16
2015-08-07,0.5965467690112002,-396041674551821.6,-9.159583970861099e+16,-9.222210037223474e+16
2015-09-08,0.4364156295504017,-358368241161109.2,-9.16554127053744e+16,-9.222210037223474e+16
2015-10-07,0.34738291330450133,-324278490182412.4,-8.293669872320755e+16,-9.222210037223474e+16
2015-11-05,0.33452555979267207,-293431524105839.5,-7.504735172834942e+16,-9.222210037223474e+16
2015-12-07,0.43166665604164267,-265518873270547.03,-6.790847825083159e+16,-9.222210037223474e+16
2016-01-07,0.319916139960698,-240261411168124.66,-7.022130965802966e+16,-9.222210037223474e+16
2016-02-08,0.03712853372597785,-217406563177505.34,-6.354151305593008e+16,-9.222210037223474e+16
2016-03-09,-0.05012691421937171,-196725780818751.25,-5.749713158441619e+16,-9.222210037223474e+16
2016-04-08,0.0656941163706082,-178012256268251.5,-5.2027721428766024e+16,-9.222210037223474e+16
2016-05-09,0.37281475659680996,-161078854280483.72,-5.585120858951951e+16,-9.222210037223474e+16
2016-06-08,0.5705201812236982,-145756240835557.66,-5.931098683243755e+16,-9.222210037223474e+16
2016-07-08,0.6189714031793501,-131891189799014.33,-6.244165393995148e+16,-9.222210037223474e+16
2016-08-08,0.7192435766146391,-119345050660481.39,-6.527451658313802e+16,-9.222210037223474e+16
2016-09-07,0.7390484764219689,-107992362028568.3,-6.7837903388430216e+16,-9.222210037223474e+16
2016-10-06,0.7112308163858281,-97719597016951.9,-7.015744822388187e+16,-9.222210037223474e+16
2016-11-04,0.45057934227466057,-88424027975513.12,-7.225634653784814e+16,-9.222210037223474e+16
2016-12-06,0.4364765103716922,-80012699213835.33,-6.538296721140703e+16,-9.222210037223474e+16
2017-01-06,0.606847362851951,-72401497444300.3,-5.916341755708367e+16,-9.222210037223474e+16
2017-02-07,0.9771802586029898,-65514310649211.734,-5.353550207833387e+16,-9.222210037223474e+16
2017-03-09,1.223943594848022,-59282266960618.195,-5.721556172242576e+16,-9.222210037223474e+16
2017-04-07,1.2818964661241639,-53643045941632.66,-6.054555598001848e+16,-9.222210037223474e+16
2017-05-09,1.3843524635931084,-8821160357436066.0,-6.355878479368824e+16,-9.222210037223474e+16
2017-06-08,1.3807102279606465,-7982048166727644.0,-6.628538045157194e+16,-9.222210037223474e+16
2017-07-10,1.3773750053251836,-7222756457686634.0,-6.875260891024857e+16,-9.222210037223474e+16
2017-08-08,1.3974154428968177,-6535692313222590.0,-7.0985142454305016e+16,-9.222210037223474e+16
2017-09-07,1.3067316087431895,-5913985091890846.0,-7.300530641918192e+16,-9.222210037223474e+16
2017-10-06,1.430861265308386,-5351417721478066.0,-7.483330244452811e+16,-9.222210037223474e+16
2017-11-06,1.5222508408382502,-4842364528280108.0,-7.648741049059712e+16,-9.222210037223474e+16
2017-12-06,1.8007400514606222,-4381734980364981.0,-7.798417163784965e+16,-9.222210037223474e+16
2018-01-08,2.0848365991434554,-3964922782253526.0,-7.933855349775826e+16,-9.222210037223474e+16
2018-02-07,1.9822966242019437,-3587759811964622.5,-8.056409988892203e+16,-9.222210037223474e+16
2018-03-09,1.9219364167309743,-3246474439795377.5,-8.167306627525264e+16,-9.222210037223474e+16
2018-04-10,1.6788857772238872,-2937653812024095.0,-8.26765423206134e+16,-9.222210037223474e+16
2018-05-09,1.5301001081358805,-2658209722373060.5,-8.358456278545794e+16,-9.222210037223474e+16
2018-06-08,1.3733061074627972,-2405347729945761.5,-8.440620787443469e+16,-9.222210037223474e+16
2018-07-10,1.4174883368634743,-2176539214817924.0,-8.514969403843342e+16,-9.222210037223474e+16
2018-08-08,1.5157648945675402,-1969496091838268.8,-8.582245613909413e+16,-9.222210037223474e+16
2018-09-07,1.5091047981131493,-1782147929776998.0,-8.643122179742342e+16,-9.222210037223474e+16
2018-10-08,1.5166675655408248,-1612621247013498.8,-8.69820786700046e+16,-9.222210037223474e+16
2018-11-06,1.273140213115611,-1459220776720135.5,-8.748053532556349e+16,-9.222210037223474e+16
2018-12-07,0.9809656506656428,-1320412514193974.2,-8.793157633065565e+16,-9.222210037223474e+16
2019-01-09,0.7280431017869662,-1194808376809753.5,-8.833971209533202e+16,-9.222210037223474e+16
2019-02-08,0.631624183155586,-1081152323193630.8,-8.870902397723936e+16,-9.222210037223474e+16
2019-03-12,0.6869955778314293,-978307792809444.8,-8.904320509519674e+16,-9.222210037223474e+16
2019-04-10,1.0108549206665551,-885246340353353.5,-8.934559726038374e+16,-9.222210037223474e+16
2019-05-10,1.1460221986532686,-801037351300795.8,-8.961922439445224e+16,-9.222210037223474e+16
2019-06-11,1.1314245689208418,-724838735761246.0,-8.986682276874291e+16,-9.222210037223474e+16
2019-07-11,1.138911329410034,-655888507579309.0,-9.009086836699866e+16,-9.222210037223474e+16
2019-08-09,1.0588291997199668,-593497164473165.1,-9.029360164520205e+16,-9.222210037223474e+16
2019-09-10,1.0332091861067592,-537040793011752.8,-9.04770499361351e+16,-9.222210037223474e+16
2019-10-09,0.8666646974575978,-485954829480457.94,-9.064304772270717e+16,-9.222210037223474e+16
2019-11-07,0.9268284611336974,-439728414243967.6,-9.079325498278395e+16,-9.222210037223474e+16
2019-12-09,1.0252578962196461,-397899283149917.06,-9.092917378896622e+16,-9.222210037223474e+16
2020-01-09,1.5217349596212202,-360049144887365.75,-9.105216332931582e+16,-9.222210037223474e+16
2020-02-10,1.6956323723666076,-325799498073688.5,-9.116345349923622e+16,-9.222210037223474e+16
2020-03-11,1.3739428861424705,-294807846240747.7,-9.126415720042664e+16,-9.222210037223474e+16
2020-04-09,1.1661926423923592,-266764272870214.5,-8.258266136784973e+16,-9.222210037223474e+16
2020-05-11,0.9979878098301318,-241388342228383.47,-7.472699214895131e+16,-9.222210037223474e+16
2020-06-10,1.0300886500389614,-218426295008836.47,-6.76185928515424e+16,-9.222210037223474e+16
2020-07-10,1.1299140246806683,-197648510739377.97,-6.995899958469818e+16,-9.222210037223474e+16
2020-08-10,1.266594541451916,-178847211577313.28,-7.207677530997858e+16,-9.222210037223474e+16
2020-09-09,1.261108548870964,-161834384531021.6,-7.399309778463642e+16,-9.222210037223474e+16
2020-10-08,1.3103437842867873,-146439901330040.1,-7.572713023341827e+16,-9.222210037223474e+16
2020-11-06,1.2662732393610288,-132509817142358.89,-7.729621298081197e+16,-9.222210037223474e+16
2020-12-08,1.3204798372207456,-119904831126101.36,-7.871603685429144e+16,-9.222210037223474e+16
2021-01-08,1.4399758892379242,-108498893421104.97,-8.000080009259147e+16,-9.222210037223474e+16
2021-02-09,1.6050153032253767,-98177944650319.67,-8.116335032809507e+16,-9.222210037223474e+16
2021-03-11,1.6021571234449647,-88838775326037.38,-8.221531306315728e+16,-9.222210037223474e+16
2021-04-12,1.6333596974367683,-80387993755015.47,-8.316720792512872e+16,-9.222210037223474e+16
2021-05-11,1.6354492698306975,-72741092121543.67,-8.402855386262909e+16,-9.222210037223474e+16
2021-06-10,1.709259056339326,-65821601409287.35,-8.48079643350334e+16,-9.222210037223474e+16
2021-07-12,1.7430114953676052,-59560326711123.84,-8.551323344706571e+16,-9.222210037223474e+16
2021-08-10,1.796208162649874,-53894655280071.58,-8.615141388984632e+16,-9.222210037223474e+16
2021-09-09,1.8437524306338917,-48767930401820.03,-8.672888746780306e+16,-9.222210037223474e+16
2021-10-08,1.662428789760654,-44128884827586.55,-8.725142891671547e+16,-9.222210037223474e+16
2021-11-08,1.6906713246083984,-39931128101629.24,-8.772426365107269e+16,-9.222210037223474e+16
2021-12-08,1.6462617752708795,-36132682656687.96,-8.815212001821829e+16,-9.222210037223474e+16
2022-01-07,1.653401633852168,-32695564038313.46,-8.853927658182373e+16,-9.222210037223474e+16
2022-02-08,1.407268757918053,-29585401060321.96,-8.888960490752506e+16,-9.222210037223474e+16
2022-03-10,1.0886342862730904,-26771092092933.555,-8.920660827857928e+16,-9.222210037223474e+16
2022-04-08,0.9123046455117445,-24224494046474.4,-8.949345672869696e+16,-9.222210037223474e+16
2022-05-10,0.6450693280500202,-21920140940480.14,-8.975301874237926e+16,-9.222210037223474e+16
2022-06-09,0.5029452231158187,-19834989243890.758,-8.121526983771376e+16,-9.222210037223474e+16
2022-07-12,0.24502276179201166,-17948187439740.406,-7.348967363142539e+16,-9.222210037223474e+16
2022-08-10,0.3030494567263535,-16240867509987.303,-6.649897416145127e+16,-9.222210037223474e+16
2022-09-09,0.29702445366871555,-14695956255334.023,-6.894588453514092e+16,-9.222210037223474e+16
2022-10-10,0.18107966644682855,-13298004563233.77,-7.116003275045963e+16,-9.222210037223474e+16
2022-11-08,0.02096718477979867,-12033032916765.836,-7.316356028956059e+16,-9.222210037223474e+16
2022-12-08,-0.0124586912699187,-10888391599465.61,-7.497650242783482e+16,-9.222210037223474e+16
2023-01-10,0.12336913064320706,-9852634198160.28,-7.661698858666504e+16,-9.222210037223474e+16
2023-02-09,0.22770890058881893,-8915403138836.807,-7.810142362763955e+16,-9.222210037223474e+16
2023-03-13,0.14197877346131993,-8067326110901.687,-7.944465190116813e+16,-9.222210037223474e+16
2023-04-12,0.2274000305811016,-7299922344075.38,-8.066010568998603e+16,-9.222210037223474e+16
2023-05-11,0.23054809155049863,-6605517800689.624,-8.175993953198144e+16,-9.222210037223474e+16
2023-06-12,0.5373577477372822,-5977168435310.79,-8.275515176557432e+16,-9.222210037223474e+16
2023-07-13,0.7853869578895105,-5408590754285.617,-8.365569451310059e+16,-9.222210037223474e+16
2023-08-11,0.9803361666861834,-4894098980803.155,-8.447057320203554e+16,-9.222210037223474e+16
2023-09-12,0.9757253230268685,-4428548197128.669,-8.520793661926848e+16,-9.222210037223474e+16
2023-10-11,0.7699333098245562,-4007282895425.309,-8.587515839897176e+16,-9.222210037223474e+16
2023-11-09,0.6120069120935417,-3626090422676.2236,-8.647891075894242e+16,-9.222210037223474e+16
2023-12-11,0.6499742876365705,-3281158854154.127,-8.702523122278014e+16,-9.222210037223474e+16
