fecha_rebalanceo,momentum_126d,olps_rmr,xgboost_trend,hmm_garch
2013-11-05,0.7243835401642122,0.27561645983578775,0.0,0.0
2013-12-05,0.7243881616328078,0.27561183836719216,0.0,0.0
2014-01-07,0.724504331886536,0.27549566811346404,0.0,0.0
2014-02-06,0.7244934319233424,0.2755065680766577,0.0,0.0
2014-03-10,0.7245585342443892,0.2754414657556108,0.0,0.0
2014-04-08,0.7245060712033826,0.2754939287966174,0.0,0.0
2014-05-08,0.724499442994462,0.27550055700553805,0.0,0.0
2014-06-09,0.7245670454956871,0.275432954504313,0.0,0.0
2014-07-09,0.7245537337262234,0.27544626627377666,0.0,0.0
2014-08-07,0.7245081378683672,0.2754918621316327,0.0,0.0
2014-09-08,0.7245773062466618,0.2754226937533382,0.0,0.0
2014-10-07,0.7245309024052928,0.27546909759470717,0.0,0.0
2014-11-05,0.7244927899919685,0.2755072100080315,0.0,0.0
2014-12-05,0.7244968648987965,0.2755031351012035,0.0,0.0
2015-01-07,0.7246060635349001,0.27539393646509996,0.0,0.0
2015-02-06,0.7245951929245456,0.2754048070754545,0.0,0.0
2015-03-10,0.7246558240839501,0.27534417591604987,0.0,0.0
2015-04-09,0.7246393835484802,0.27536061645151977,0.0,0.0
2015-05-08,0.7245920907694445,0.27540790923055547,0.0,0.0
2015-06-09,0.724654981448309,0.27534501855169097,0.0,0.0
2015-07-09,0.7246412543712422,0.27535874562875784,0.0,0.0
2015-08-07,0.7245965549788873,0.2754034450211127,0.0,0.0
2015-09-08,0.7241364334822513,0.2758635665177487,0.0,0.0
2015-10-07,0.7240905271933392,0.2759094728066608,0.0,0.0
2015-11-05,0.7240520939246101,0.2759479060753899,0.0,0.0
2015-12-07,0.7241200896159904,0.2758799103840096,0.0,0.0
2016-01-07,0.7241452794060517,0.2758547205939483,0.0,0.0
2016-02-08,0.7242000819259733,0.27579991807402676,0.0,0.0
2016-03-09,0.7241817053476455,0.27581829465235447,0.0,0.0
2016-04-08,0.7241665156829594,0.27583348431704063,0.0,0.0
2016-05-09,0.724186523786818,0.2758134762131819,0.0,0.0
2016-06-08,0.724171629773865,0.2758283702261351,0.0,0.0
2016-07-08,0.7241593331741993,0.2758406668258006,0.0,0.0
2016-08-08,0.7241813834182119,0.2758186165817881,0.0,0.0
2016-09-07,0.7241685686145243,0.2758314313854758,0.0,0.0
2016-10-06,0.7241260366515578,0.27587396334844216,0.0,0.0
2016-11-04,0.7240899888596036,0.27591001114039637,0.0,0.0
2016-12-06,0.7241548839830249,0.2758451160169752,0.0,0.0
2017-01-06,0.724179070757373,0.275820929242627,0.0,0.0
2017-02-07,0.7242313983943454,0.27576860160565464,0.0,0.0
2017-03-09,0.7242139714617152,0.27578602853828477,0.0,0.0
2017-04-07,0.7241681293241916,0.2758318706758084,0.0,0.0
2017-05-09,0.7242222464458489,0.27577775355415113,0.0,0.0
2017-06-08,0.7242070318901823,0.2757929681098176,0.0,0.0
2017-07-10,0.7242556907649735,0.27574430923502646,0.0,0.0
2017-08-08,0.7242057131005988,0.2757942868994013,0.0,0.0
2017-09-07,0.7241935203884844,0.27580647961151555,0.0,0.0
2017-10-06,0.7241527140801347,0.2758472859198653,0.0,0.0
2017-11-06,0.724178705601079,0.27582129439892095,0.0,0.0
2017-12-06,0.7241709389510709,0.2758290610489291,0.0,0.0
2018-01-08,0.7242548362574865,0.2757451637425135,0.0,0.0
2018-02-07,0.7242371019130891,0.27576289808691096,0.0,0.0
2018-03-09,0.7242219598107542,0.2757780401892458,0.0,0.0
2018-04-10,0.724268541838007,0.2757314581619929,0.0,0.0
2018-05-09,0.7242198081789215,0.2757801918210785,0.0,0.0
2018-06-08,0.7242074573908798,0.27579254260912023,0.0,0.0
2018-07-10,0.7242558374530825,0.27574416254691747,0.0,0.0
2018-08-08,0.7242095489333464,0.2757904510666537,0.0,0.0
2018-09-07,0.7241989568366665,0.27580104316333354,0.0,0.0
2018-10-08,0.7242191069304781,0.2757808930695219,0.0,0.0
2018-11-06,0.7241783611055168,0.27582163889448313,0.0,0.0
2018-12-07,0.7242013199183885,0.27579868008161157,0.0,0.0
2019-01-09,0.7242788616002948,0.2757211383997053,0.0,0.0
2019-02-08,0.7242596619833487,0.27574033801665127,0.0,0.0
2019-03-12,0.7243002547232663,0.27569974527673363,0.0,0.0
2019-04-10,0.724249869418407,0.275750130581593,0.0,0.0
2019-05-10,0.72423468227353,0.27576531772646995,0.0,0.0
2019-06-11,0.7242782201296726,0.27572177987032737,0.0,0.0
2019-07-11,0.7242594160756735,0.2757405839243266,0.0,0.0
2019-08-09,0.724214923422464,0.2757850765775361,0.0,0.0
2019-09-10,0.7242606361443683,0.27573936385563175,0.0,0.0
