fecha_rebalanceo,momentum_126d,olps_rmr,xgboost_trend,hmm_garch
2008-04-07,-0.4174779661829535,0.3380202544367032,-1.5568761069300316,-9.222210037223474e+16
2008-05-06,1.1102453927194869,0.71911561606814,-9.222210037223474e+16,-9.222210037223474e+16
2008-06-05,1.4148812096626562,0.4736945473585552,-9.222210037223474e+16,-9.222210037223474e+16
2008-07-07,-2.2131826883156798,-0.9568984132206942,-9.222210037223474e+16,-9.222210037223474e+16
2008-08-05,-1.9637913203583355,0.7812584569256368,0.6516340877709034,-9.222210037223474e+16
2008-09-04,-2.3297885537582808,1.2932453357749714,0.6516340877709033,-9.222210037223474e+16
2008-10-03,-1.2963113858396162,-0.49912843871116486,0.651634087770903,-9.222210037223474e+16
2008-11-03,-1.7014992496554702,-1.198292944219695,-0.8884366622222842,-9.222210037223474e+16
2008-12-03,-1.6310467558268542,-0.7274362028914928,-1.1583928236582763,-9.222210037223474e+16
2009-01-05,-0.6964023063162419,-0.5531064439538402,-0.6964023063162419,-9.222210037223474e+16
2009-02-04,-0.9086956153635416,0.8328383679911124,-0.14204120708556178,-9.222210037223474e+16
2009-03-06,-2.4086748224344774,-1.6799515616899094,-1.5891242143263569,-9.222210037223474e+16
2009-04-06,-0.8495780418771209,1.1294750303009207,-3.3057121126234623,-9.222210037223474e+16
2009-05-06,1.1495318396869372,-0.8573839314369371,-4.062549966165887,-9.222210037223474e+16
2009-06-05,3.8379279662555295,0.9015062621303582,-2.380107404783926,-9.222210037223474e+16
2009-07-07,0.8555752693810038,-1.0062334717042631,-2.380107404783927,-9.222210037223474e+16
2009-08-05,1.573915677269883,2.973112526795387,-9.222210037223474e+16,-9.222210037223474e+16
2009-09-03,1.355378385597907,4.044390997231439,-9.222210037223474e+16,-9.222210037223474e+16
2009-10-05,3.9018241131571547,3.8129055474081333,-9.222210037223474e+16,-9.222210037223474e+16
2009-11-03,0.914898544583104,0.8347382362725845,-9.222210037223474e+16,-9.222210037223474e+16
2009-12-03,2.1054925386597994,2.1054925386597994,-9.222210037223474e+16,-9.222210037223474e+16
2010-01-05,2.2017893121790433,1.4692562327955978,-9.222210037223474e+16,-9.222210037223474e+16
2010-02-04,0.37472042558171675,3.130665496204497,-9.222210037223474e+16,-9.222210037223474e+16
2010-03-08,0.8707025849700989,3.994198227308912,-9.222210037223474e+16,-9.222210037223474e+16
2010-04-07,1.0552556417795644,2.630334029034781,-9.222210037223474e+16,-9.222210037223474e+16
2010-05-06,1.5692766681538628,1.9683226038343151,-9.222210037223474e+16,-9.222210037223474e+16
2010-06-07,-1.40654544840735,-1.1513725926162792,-1.5455617717790464,-9.222210037223474e+16
2010-07-07,-1.6493610388468207,-0.2381251908177834,-1.46279860674181,-9.222210037223474e+16
2010-08-05,0.012503182667739692,0.012503182667739692,-1.4627986067418106,-9.222210037223474e+16
2010-09-03,0.9809450657990362,1.6674559617536036,-0.4976367470775561,-9.222210037223474e+16
2010-10-05,2.0195715876616935,0.522517285030071,-9.222210037223474e+16,-9.222210037223474e+16
2010-11-03,1.591462792229933,-1.8569896328649553,-9.222210037223474e+16,-9.222210037223474e+16
2010-12-03,2.979818699543128,-3.2759545980152707,-9.222210037223474e+16,-9.222210037223474e+16
2011-01-04,3.077298521265633,-3.4321009343038433,-9.222210037223474e+16,-9.222210037223474e+16
2011-02-03,2.8075938393664788,-3.1417912411739306,-9.222210037223474e+16,-9.222210037223474e+16
2011-03-07,2.428717842031326,-2.809271509393518,-9.222210037223474e+16,-9.222210037223474e+16
2011-04-05,1.3912791246926808,-1.4896620542831223,-9.222210037223474e+16,-9.222210037223474e+16
2011-05-05,0.577181743289854,-0.4344144328435916,-9.222210037223474e+16,-9.222210037223474e+16
2011-06-06,-0.6754591799095151,-0.521858449655367,-9.222210037223474e+16,-9.222210037223474e+16
2011-07-06,0.06118598436691469,1.3507381839259485,-9.222210037223474e+16,-9.222210037223474e+16
2011-08-04,-2.4286172350058686,3.6720019253753557,-9.222210037223474e+16,-9.222210037223474e+16
2011-09-02,-1.0978089031365923,1.7002986810488656,-0.2798191802822127,-9.222210037223474e+16
2011-10-04,-1.9400540643954798,1.5055677939723346,0.27141236432146587,-9.222210037223474e+16
2011-11-02,0.46815004688874184,1.361683393323667,1.361683393323667,-9.222210037223474e+16
2011-12-02,0.8700438265579384,2.240892616155785,2.240892616155785,-9.222210037223474e+16
2012-01-04,2.02876318227717,1.3349142355667714,2.2608130092489023,-9.222210037223474e+16
2012-02-03,1.6298185542180996,-2.7969732895443293,-9.222210037223474e+16,-9.222210037223474e+16
2012-03-06,2.249622475835153,-2.5545520099316694,-9.222210037223474e+16,-9.222210037223474e+16
2012-04-04,3.6624809332507566,-0.6131877024138626,-9.222210037223474e+16,-9.222210037223474e+16
2012-05-04,0.49108413007966567,1.8112355425341555,-9.222210037223474e+16,-9.222210037223474e+16
2012-06-05,-1.367717658976522,-0.9758677986584201,-9.222210037223474e+16,-9.222210037223474e+16
2012-07-05,-0.6044483274274353,-0.11032724600172202,-9.222210037223474e+16,-9.222210037223474e+16
2012-08-03,0.34651208423683966,-0.5322237659224816,-9.222210037223474e+16,-9.222210037223474e+16
2012-09-04,2.4365084298112496,0.8442483485366244,-9.222210037223474e+16,-9.222210037223474e+16
2012-10-03,1.951843976987474,-0.009487896143082519,-9.222210037223474e+16,-9.222210037223474e+16
2012-11-05,0.5959707140733186,0.950089237894744,-9.222210037223474e+16,-9.222210037223474e+16
2012-12-05,0.0011015812437981801,1.7032428223455927,-9.222210037223474e+16,-9.222210037223474e+16
2013-01-07,0.13994501241538784,-9.222210037223474e+16,-9.222210037223474e+16,-9.222210037223474e+16
2013-02-06,1.9611155072779605,-3.3101319555756454,-9.222210037223474e+16,-9.222210037223474e+16
2013-03-08,3.2733886422124256,-3.2783332234011398,-9.222210037223474e+16,-9.222210037223474e+16
2013-04-09,2.871615362174461,-3.303056889881634,-9.222210037223474e+16,-9.222210037223474e+16
2013-05-08,2.5344127293199703,-2.103102303098147,-9.222210037223474e+16,-9.222210037223474e+16
2013-06-07,1.8343017342847698,-1.116817637919547,-9.222210037223474e+16,-9.222210037223474e+16
2013-07-09,1.4063724020398345,-0.20166967077365047,-9.222210037223474e+16,-9.222210037223474e+16
2013-08-07,1.0508555484676627,-0.9558909763910078,-9.222210037223474e+16,-9.222210037223474e+16
2013-09-06,0.13143312853174496,-0.8763929007335449,-9.222210037223474e+16,-9.222210037223474e+16
2013-10-07,0.4462205881462734,-2.5429350299278455,-9.222210037223474e+16,-9.222210037223474e+16
2013-11-05,1.4299980608483704,2.6877614244584014,-9.222210037223474e+16,-9.222210037223474e+16
2013-12-05,2.815151840686679,2.6877614244584023,-9.222210037223474e+16,-9.222210037223474e+16
2014-01-07,3.4797096778450562,3.422381335293869,-9.222210037223474e+16,-9.222210037223474e+16
2014-02-06,0.0891880938853067,1.7085538167936822,-9.222210037223474e+16,-9.222210037223474e+16
2014-03-10,1.5771354934783224,4.170858442289906,-9.222210037223474e+16,-9.222210037223474e+16
2014-04-08,0.14656540884788766,3.1886135192113865,-9.222210037223474e+16,-9.222210037223474e+16
2014-05-08,1.9622634122914218,2.970077652059151,-9.222210037223474e+16,-9.222210037223474e+16
2014-06-09,1.3779901403378865,0.9348023038281137,-9.222210037223474e+16,-9.222210037223474e+16
2014-07-09,2.661192883832198,-0.14827456200045064,-9.222210037223474e+16,-9.222210037223474e+16
2014-08-07,0.640177665175798,0.8633331248870857,-9.222210037223474e+16,-9.222210037223474e+16
2014-09-08,1.0150584242342926,3.0643616712924695,-9.222210037223474e+16,-9.222210037223474e+16
2014-10-07,-0.898716477828695,4.135921824491879,-9.222210037223474e+16,-9.222210037223474e+16
2014-11-05,1.7238239113712481,3.357171402106117,-9.222210037223474e+16,-9.222210037223474e+16
2014-12-05,1.059136227984304,0.5978072286548566,-9.222210037223474e+16,-9.222210037223474e+16
2015-01-07,1.2097685520846408,1.07107170796464,-9.222210037223474e+16,-9.222210037223474e+16
2015-02-06,0.37253276576630995,0.23127510464096382,-9.222210037223474e+16,-9.222210037223474e+16
2015-03-10,-0.46518866058698055,1.0335964892998166,-9.222210037223474e+16,-9.222210037223474e+16
2015-04-09,0.8737941809805526,1.1826272331273169,-9.222210037223474e+16,-9.222210037223474e+16
2015-05-08,0.9177766884595107,0.39744333410354615,-9.222210037223474e+16,-9.222210037223474e+16
2015-06-09,0.5254190307315089,0.2557599857159893,-9.222210037223474e+16,-9.222210037223474e+16
2015-07-09,-0.8586278199673446,-1.2809578114918052,-9.222210037223474e+16,-9.222210037223474e+16
2015-08-07,-0.8405203032879769,-0.21918036898568777,-9.222210037223474e+16,-9.222210037223474e+16
2015-09-08,-1.086830585057629,-1.086830585057629,-9.222210037223474e+16,-9.222210037223474e+16
2015-10-07,-0.49954010526204007,-0.8813506028089457,0.3749203488436148,-9.222210037223474e+16
2015-11-05,0.21222008483677798,-2.237179792810295,0.37492034884361497,-9.222210037223474e+16
2015-12-07,1.3557205761257978,-1.6806151071873017,0.3749203488436149,-9.222210037223474e+16
2016-01-07,-0.7431097722824254,-2.921485171379437,-9.222210037223474e+16,-9.222210037223474e+16
2016-02-08,-2.6528863640286584,-2.22013397719063,-1.5307305602999675,-9.222210037223474e+16
2016-03-09,-0.8801436819589481,-0.8801436819589481,-1.530730560299968,-9.222210037223474e+16
2016-04-08,1.1674407661264343,-0.17140305252930205,-1.5307305602999677,-9.222210037223474e+16
2016-05-09,3.2942974503438696,1.289363130649015,-9.222210037223474e+16,-9.222210037223474e+16
2016-06-08,2.451191490330913,-0.23437303236695092,-9.222210037223474e+16,-9.222210037223474e+16
2016-07-08,1.0798632739777017,0.5570027456566197,-9.222210037223474e+16,-9.222210037223474e+16
2016-08-08,1.6730818440157182,-0.18456370174148928,-9.222210037223474e+16,-9.222210037223474e+16
2016-09-07,0.9274424313059622,-1.2592168310044094,-9.222210037223474e+16,-9.222210037223474e+16
2016-10-06,0.44661554234691486,-0.8728027631994315,-9.222210037223474e+16,-9.222210037223474e+16
2016-11-04,-2.0288657714047154,0.15218166495371285,-9.222210037223474e+16,-9.222210037223474e+16
2016-12-06,0.30232343193579003,2.587932018531922,3.7434715621980916,-9.222210037223474e+16
2017-01-06,2.227498767707155,3.743471562198093,3.743471562198093,-9.222210037223474e+16
2017-02-07,4.4999690398160554,2.8036571622043334,3.743471562198093,-9.222210037223474e+16
2017-03-09,3.5712779054442714,-1.458351649807602,-9.222210037223474e+16,-9.222210037223474e+16
2017-04-07,1.8331727019463178,-1.458351649807601,-9.222210037223474e+16,-9.222210037223474e+16
2017-05-09,2.358964340077366,-9.222210037223474e+16,-9.222210037223474e+16,-9.222210037223474e+16
2017-06-08,1.346063489926322,-1.7259580493921725,-9.222210037223474e+16,-9.222210037223474e+16
2017-07-10,1.3456487260292642,-1.107578637234085,-9.222210037223474e+16,-9.222210037223474e+16
2017-08-08,1.588049948926407,-1.1075786372340855,-9.222210037223474e+16,-9.222210037223474e+16
2017-09-07,0.44410234394028475,-0.23334781512806807,-9.222210037223474e+16,-9.222210037223474e+16
2017-10-06,2.611643654831931,-5.147672530827921,-9.222210037223474e+16,-9.222210037223474e+16
2017-11-06,2.3915934649759514,-5.615253665893478,-9.222210037223474e+16,-9.222210037223474e+16
2017-12-06,4.449866494523966,-5.193220253287117,-9.222210037223474e+16,-9.222210037223474e+16
2018-01-08,4.787302792241854,-5.467254500720762,-9.222210037223474e+16,-9.222210037223474e+16
2018-02-07,1.00688591266466,-1.3288380881023927,-9.222210037223474e+16,-9.222210037223474e+16
2018-03-09,1.3477604141390092,0.324291987409615,-9.222210037223474e+16,-9.222210037223474e+16
2018-04-10,-0.6331315346238421,1.9919148660482724,-9.222210037223474e+16,-9.222210037223474e+16
2018-05-09,0.11477759187361378,1.3749860236213047,-9.222210037223474e+16,-9.222210037223474e+16
2018-06-08,-0.1181956005155138,-0.135838293333813,-9.222210037223474e+16,-9.222210037223474e+16
2018-07-10,1.8377714492945265,-2.2325584023289102,-9.222210037223474e+16,-9.222210037223474e+16
2018-08-08,2.450619882900067,-2.908249302982768,-9.222210037223474e+16,-9.222210037223474e+16
2018-09-07,1.4457506825578244,-1.9517373588043019,-9.222210037223474e+16,-9.222210037223474e+16
2018-10-08,1.5886083316862067,-1.6307706450684336,-9.222210037223474e+16,-9.222210037223474e+16
2018-11-06,-1.0434118266462433,-1.3197445149462927,-9.222210037223474e+16,-9.222210037223474e+16
2018-12-07,-1.7983425948746916,-0.011246828246240462,-9.222210037223474e+16,-9.222210037223474e+16
2019-01-09,-1.6778806709301004,-0.31469593898327886,-9.222210037223474e+16,-9.222210037223474e+16
2019-02-08,-0.2855600279927307,-0.42060453944033505,-9.222210037223474e+16,-9.222210037223474e+16
2019-03-12,1.213715537636257,-2.058819995871682,-9.222210037223474e+16,-9.222210037223474e+16
2019-04-10,4.0915643923923115,-1.7871656431588332,-9.222210037223474e+16,-9.222210037223474e+16
2019-05-10,2.4317998758254498,0.03094128325527405,-9.222210037223474e+16,-9.222210037223474e+16
2019-06-11,0.9925647299927821,1.1285477846762322,-9.222210037223474e+16,-9.222210037223474e+16
2019-07-11,1.2101290801461557,-1.3816736473238753,-9.222210037223474e+16,-9.222210037223474e+16
2019-08-09,0.29704856590401046,-0.44134545392970115,-9.222210037223474e+16,-9.222210037223474e+16
2019-09-10,0.7894990065176722,0.11970944024192351,-9.222210037223474e+16,-9.222210037223474e+16
2019-10-09,-0.7175884513126037,1.5748611177129161,-9.222210037223474e+16,-9.222210037223474e+16
2019-11-07,1.4991357936598115,2.637874134390645,-9.222210037223474e+16,-9.222210037223474e+16
2019-12-09,1.9615671294544959,2.224767076475907,-9.222210037223474e+16,-9.222210037223474e+16
2020-01-09,6.244469151342478,2.1684171742124874,-9.222210037223474e+16,-9.222210037223474e+16
2020-02-10,3.349830154229136,-2.117787912591681,-9.222210037223474e+16,-9.222210037223474e+16
2020-03-11,-1.6861258415021199,2.1597022657693485,-9.222210037223474e+16,-9.222210037223474e+16
2020-04-09,-0.8100299302574404,1.4243895718564716,0.35309432209591535,-9.222210037223474e+16
2020-05-11,-0.6020593474578648,1.1971982218025399,0.35309432209591524,-9.222210037223474e+16
2020-06-10,1.3354476420506358,-0.675880451609136,0.353094322095915,-9.222210037223474e+16
2020-07-10,2.079502122047502,-2.2322567972582665,-9.222210037223474e+16,-9.222210037223474e+16
2020-08-10,2.5667668907545607,-2.7528784462854574,-9.222210037223474e+16,-9.222210037223474e+16
2020-09-09,1.2089230872504835,-1.3976430429496929,-9.222210037223474e+16,-9.222210037223474e+16
2020-10-08,1.778693577009594,-1.2904315944708886,-9.222210037223474e+16,-9.222210037223474e+16
2020-11-06,0.8470525246261782,-0.43656793758482704,-9.222210037223474e+16,-9.222210037223474e+16
2020-12-08,1.8361196764007919,-1.372558682828169,-9.222210037223474e+16,-9.222210037223474e+16
2021-01-08,2.5766811516535637,-2.828771323322897,-9.222210037223474e+16,-9.222210037223474e+16
2021-02-09,3.174951441019795,-3.475402100375759,-9.222210037223474e+16,-9.222210037223474e+16
2021-03-11,1.574968710585457,-1.8376382840034147,-9.222210037223474e+16,-9.222210037223474e+16
2021-04-12,1.9301739390679271,-2.190021339428034,-9.222210037223474e+16,-9.222210037223474e+16
2021-05-11,1.6553263109235374,-1.9450561564515993,-9.222210037223474e+16,-9.222210037223474e+16
2021-06-10,2.4113740745833705,-2.5350360621061148,-9.222210037223474e+16,-9.222210037223474e+16
2021-07-12,2.0640813082622826,-2.1484985927732536,-9.222210037223474e+16,-9.222210037223474e+16
2021-08-10,2.302241045092181,-2.466671926271192,-9.222210037223474e+16,-9.222210037223474e+16
2021-09-09,2.2960169088558406,-2.7185256069353025,-9.222210037223474e+16,-9.222210037223474e+16
2021-10-08,-0.06241092922305188,-1.5731553210025666,-9.222210037223474e+16,-9.222210037223474e+16
2021-11-08,1.95932821697814,-5.062240568438304,-9.222210037223474e+16,-9.222210037223474e+16
2021-12-08,1.2238162837143252,-2.756559348406196,-9.222210037223474e+16,-9.222210037223474e+16
2022-01-07,1.7213194828961456,-2.0058700956858035,-9.222210037223474e+16,-9.222210037223474e+16
2022-02-08,-0.9340683038920157,-0.7872695655054481,-9.222210037223474e+16,-9.222210037223474e+16
2022-03-10,-1.9423736390246167,0.4721311705332178,-9.222210037223474e+16,-9.222210037223474e+16
2022-04-08,-0.7650296863745227,1.3914453706087535,-9.222210037223474e+16,-9.222210037223474e+16
2022-05-10,-1.8970045441343628,-0.08035549927739827,-9.222210037223474e+16,-9.222210037223474e+16
2022-06-09,-0.8490092161119691,-0.8490092161119691,0.055585990081326864,-9.222210037223474e+16
2022-07-12,-2.208462639046318,-2.208462639046318,0.055585990081326336,-9.222210037223474e+16
2022-08-10,0.8550279395215092,-0.8157247208541695,0.055585990081326336,-9.222210037223474e+16
2022-09-09,0.2397116590945248,-0.3991239888284716,-9.222210037223474e+16,-9.222210037223474e+16
2022-10-10,-0.9218442173132284,2.87991826041606,-9.222210037223474e+16,-9.222210037223474e+16
2022-11-08,-1.502101547760219,3.367448815322528,-9.222210037223474e+16,-9.222210037223474e+16
2022-12-08,-0.33042207637911386,3.1926527237275577,-9.222210037223474e+16,-9.222210037223474e+16
2023-01-10,1.4154302267613312,1.0227802829783457,-9.222210037223474e+16,-9.222210037223474e+16
2023-02-09,1.2202401480593523,-1.556087063029308,-9.222210037223474e+16,-9.222210037223474e+16
2023-03-13,-0.6735283919082983,-1.5560870630293095,-9.222210037223474e+16,-9.222210037223474e+16
2023-04-12,1.039969072412344,0.4184697212005686,-9.222210037223474e+16,-9.222210037223474e+16
2023-05-11,0.26049399695835657,2.599972145284408,-9.222210037223474e+16,-9.222210037223474e+16
2023-06-12,3.4558822082551353,2.5999721452844087,-9.222210037223474e+16,-9.222210037223474e+16
2023-07-13,3.14476288415276,-2.9436773116754855,-9.222210037223474e+16,-9.222210037223474e+16
2023-08-11,2.8347889942246716,-1.7177392155255562,-9.222210037223474e+16,-9.222210037223474e+16
2023-09-12,0.931864708694895,-1.3097557077307809,-9.222210037223474e+16,-9.222210037223474e+16
2023-10-11,-1.1876616100188886,0.23485401801176037,-9.222210037223474e+16,-9.222210037223474e+16
2023-11-09,-0.890266714062595,0.034628056868529836,-9.222210037223474e+16,-9.222210037223474e+16
2023-12-11,1.0111386512397067,-2.342098596652884,-9.222210037223474e+16,-9.222210037223474e+16
